시군구별,연도,월,남자,여자,전체,성비
경기도,2011,01,6352.0,5971.0,12323.0,1.0638084073019596
경기도,2011,02,5165.0,4879.0,10044.0,1.0586185693789711
경기도,2011,03,5800.0,5460.0,11260.0,1.0622710622710623
경기도,2011,04,5290.0,4972.0,10262.0,1.0639581657280772
경기도,2011,05,5239.0,4904.0,10143.0,1.0683115823817293
경기도,2011,06,4913.0,4597.0,9510.0,1.0687404829236458
경기도,2011,07,5077.0,4751.0,9828.0,1.0686171332351084
경기도,2011,08,5305.0,4954.0,10259.0,1.0708518368994753
경기도,2011,09,5188.0,4847.0,10035.0,1.0703527955436352
경기도,2011,10,4993.0,4894.0,9887.0,1.020228851655088
경기도,2011,11,4967.0,4812.0,9779.0,1.0322111388196176
경기도,2011,12,4443.0,4254.0,8697.0,1.0444287729196051
경기도,2012,01,5871.0,5698.0,11569.0,1.0303615303615303
경기도,2012,02,5336.0,5071.0,10407.0,1.0522579372904752
경기도,2012,03,5629.0,5371.0,11000.0,1.048035747533048
경기도,2012,04,5251.0,4987.0,10238.0,1.0529376378584319
경기도,2012,05,5293.0,4903.0,10196.0,1.0795431368549868
경기도,2012,06,5079.0,4785.0,9864.0,1.0614420062695924
경기도,2012,07,5309.0,4970.0,10279.0,1.0682092555331992
경기도,2012,08,5575.0,5220.0,10795.0,1.068007662835249
경기도,2012,09,5620.0,5321.0,10941.0,1.0561924450291298
경기도,2012,10,5627.0,5163.0,10790.0,1.0898702304861514
경기도,2012,11,4953.0,4749.0,9702.0,1.0429564118761845
경기도,2012,12,4529.0,4436.0,8965.0,1.0209648331830479
경기도,2013,01,5755.0,5580.0,11335.0,1.0313620071684588
경기도,2013,02,4875.0,4570.0,9445.0,1.0667396061269148
경기도,2013,03,5224.0,4893.0,10117.0,1.0676476599223381
경기도,2013,04,4870.0,4440.0,9310.0,1.0968468468468469
경기도,2013,05,4638.0,4599.0,9237.0,1.0084801043705154
경기도,2013,06,4343.0,4173.0,8516.0,1.0407380781212556
경기도,2013,07,4701.0,4532.0,9233.0,1.0372903795233892
경기도,2013,08,4901.0,4496.0,9397.0,1.0900800711743772
경기도,2013,09,4863.0,4635.0,9498.0,1.049190938511327
경기도,2013,10,4632.0,4388.0,9020.0,1.0556061987237921
경기도,2013,11,4441.0,4206.0,8647.0,1.0558725630052306
경기도,2013,12,4331.0,4043.0,8374.0,1.0712342320059363
경기도,2014,01,5205.0,5184.0,10389.0,1.0040509259259258
경기도,2014,02,4742.0,4538.0,9280.0,1.0449537241075364
경기도,2014,03,5161.0,4800.0,9961.0,1.0752083333333333
경기도,2014,04,4759.0,4770.0,9529.0,0.9976939203354298
경기도,2014,05,4732.0,4500.0,9232.0,1.0515555555555556
경기도,2014,06,4515.0,4395.0,8910.0,1.0273037542662116
경기도,2014,07,4940.0,4473.0,9413.0,1.1044042029957524
경기도,2014,08,4696.0,4605.0,9301.0,1.0197611292073834
경기도,2014,09,5015.0,4834.0,9849.0,1.0374431112949938
경기도,2014,10,4826.0,4632.0,9458.0,1.0418825561312608
경기도,2014,11,4321.0,4030.0,8351.0,1.0722084367245657
경기도,2014,12,4274.0,4222.0,8496.0,1.0123164377072478
경기도,2015,01,5502.0,5237.0,10739.0,1.0506014894023297
경기도,2015,02,4663.0,4606.0,9269.0,1.01237516283109
경기도,2015,03,5421.0,4991.0,10412.0,1.0861550791424563
경기도,2015,04,5099.0,4743.0,9842.0,1.0750579801813198
경기도,2015,05,4783.0,4660.0,9443.0,1.0263948497854076
경기도,2015,06,4852.0,4426.0,9278.0,1.096249435155897
경기도,2015,07,4862.0,4593.0,9455.0,1.0585673851513173
경기도,2015,08,4744.0,4482.0,9226.0,1.0584560464078536
경기도,2015,09,4765.0,4684.0,9449.0,1.0172929120409906
경기도,2015,10,4824.0,4673.0,9497.0,1.0323132891076396
경기도,2015,11,4279.0,4222.0,8501.0,1.013500710563714
경기도,2015,12,4268.0,4116.0,8384.0,1.0369290573372205
경기도,2016,01,5189.0,4906.0,10095.0,1.0576844679983692
경기도,2016,02,4608.0,4362.0,8970.0,1.0563961485557083
경기도,2016,03,4950.0,4877.0,9827.0,1.014968218166906
경기도,2016,04,4644.0,4436.0,9080.0,1.0468890892696123
경기도,2016,05,4613.0,4368.0,8981.0,1.0560897435897436
경기도,2016,06,4374.0,4173.0,8547.0,1.0481667864845434
경기도,2016,07,4558.0,4412.0,8970.0,1.0330915684496826
경기도,2016,08,4538.0,4387.0,8925.0,1.0344198769090496
경기도,2016,09,4669.0,4332.0,9001.0,1.0777931671283472
경기도,2016,10,4209.0,3925.0,8134.0,1.0723566878980892
경기도,2016,11,4004.0,3897.0,7901.0,1.027457018219143
경기도,2016,12,3714.0,3498.0,7212.0,1.0617495711835334
경기도,2017,01,4607.0,4439.0,9046.0,1.0378463617931966
경기도,2017,02,4168.0,3873.0,8041.0,1.0761683449522335
경기도,2017,03,4391.0,4221.0,8612.0,1.0402748163942195
경기도,2017,04,4178.0,3803.0,7981.0,1.098606363397318
경기도,2017,05,4189.0,3869.0,8058.0,1.0827087102610493
경기도,2017,06,3898.0,3619.0,7517.0,1.0770931196463112
경기도,2017,07,4093.0,3694.0,7787.0,1.1080129940443963
경기도,2017,08,4047.0,3859.0,7906.0,1.0487172842705363
경기도,2017,09,4066.0,3862.0,7928.0,1.0528223718280683
경기도,2017,10,3703.0,3623.0,7326.0,1.0220811482197074
경기도,2017,11,3707.0,3433.0,7140.0,1.079813574133411
경기도,2017,12,3484.0,3262.0,6746.0,1.0680564071122012
경기도,2018,01,4449.0,4368.0,8817.0,1.018543956043956
경기도,2018,02,3659.0,3596.0,7255.0,1.0175194660734148
경기도,2018,03,4025.0,3944.0,7969.0,1.0205375253549696
경기도,2018,04,3748.0,3609.0,7357.0,1.0385148240509836
경기도,2018,05,3830.0,3703.0,7533.0,1.0342965163381042
경기도,2018,06,3606.0,3483.0,7089.0,1.0353143841515935
경기도,2018,07,3731.0,3586.0,7317.0,1.0404350250976018
경기도,2018,08,3841.0,3542.0,7383.0,1.0844155844155845
경기도,2018,09,3712.0,3396.0,7108.0,1.0930506478209658
경기도,2018,10,3801.0,3557.0,7358.0,1.0685971324149564
경기도,2018,11,3494.0,3269.0,6763.0,1.0688283878862037
경기도,2018,12,3216.0,3010.0,6226.0,1.06843853820598
경기도,2019,01,4300.0,4037.0,8337.0,1.0651473866732721
경기도,2019,02,3547.0,3484.0,7031.0,1.0180826636050517
경기도,2019,03,3790.0,3440.0,7230.0,1.1017441860465116
경기도,2019,04,3564.0,3432.0,6996.0,1.0384615384615385
경기도,2019,05,3523.0,3335.0,6858.0,1.0563718140929534
경기도,2019,06,3443.0,3193.0,6636.0,1.0782962730974006
경기도,2019,07,3598.0,3428.0,7026.0,1.0495915985997666
경기도,2019,08,3519.0,3202.0,6721.0,1.099000624609619
경기도,2019,09,3527.0,3266.0,6793.0,1.0799142682180036
경기도,2019,10,3606.0,3496.0,7102.0,1.0314645308924486
경기도,2019,11,3334.0,3273.0,6607.0,1.018637335777574
경기도,2019,12,2986.0,2875.0,5861.0,1.0386086956521738
경기도,2020,01,3748.0,3675.0,7423.0,1.0198639455782312
경기도,2020,02,3239.0,3179.0,6418.0,1.0188738597043094
경기도,2020,03,3479.0,3361.0,6840.0,1.0351085986313597
경기도,2020,04,3270.0,3189.0,6459.0,1.0253998118532455
경기도,2020,05,3368.0,3215.0,6583.0,1.0475894245723172
경기도,2020,06,3300.0,3038.0,6338.0,1.0862409479921
경기도,2020,07,3324.0,3208.0,6532.0,1.0361596009975063
경기도,2020,08,3367.0,3084.0,6451.0,1.091763942931258
경기도,2020,09,3363.0,3398.0,6761.0,0.9896998234255444
경기도,2020,10,3185.0,3114.0,6299.0,1.022800256904303
경기도,2020,11,3008.0,2817.0,5825.0,1.0678026269080583
경기도,2020,12,2972.0,2836.0,5808.0,1.0479548660084625
경기도,2021,01,3694.0,3515.0,7209.0,1.0509246088193456
경기도,2021,02,3221.0,3070.0,6291.0,1.049185667752443
경기도,2021,03,3642.0,3320.0,6962.0,1.096987951807229
경기도,2021,04,3456.0,3243.0,6699.0,1.0656799259944496
경기도,2021,05,3144.0,3124.0,6268.0,1.0064020486555698
경기도,2021,06,3203.0,3023.0,6226.0,1.0595434998346014
경기도,2021,07,3302.0,3281.0,6583.0,1.0064004876562023
경기도,2021,08,3342.0,3131.0,6473.0,1.067390610028745
경기도,2021,09,3208.0,3139.0,6347.0,1.0219815227779547
경기도,2021,10,3072.0,3033.0,6105.0,1.012858555885262
경기도,2021,11,2975.0,2791.0,5766.0,1.0659261913292726
경기도,2021,12,2598.0,2612.0,5210.0,0.9946401225114855
경기도,2022,01,3733.0,3706.0,7439.0,1.0072854830005398
경기도,2022,02,3226.0,3049.0,6275.0,1.0580518202689406
경기도,2022,03,3671.0,3344.0,7015.0,1.0977870813397128
경기도,2022,04,3273.0,3084.0,6357.0,1.061284046692607
경기도,2022,05,3073.0,2896.0,5969.0,1.0611187845303867
경기도,2022,06,2940.0,2789.0,5729.0,1.0541412692721406
경기도,2022,07,3200.0,3081.0,6281.0,1.03862382343395
경기도,2022,08,3534.0,3101.0,6635.0,1.1396323766526926
경기도,2022,09,3411.0,3246.0,6657.0,1.0508317929759705
경기도,2022,10,3159.0,2995.0,6154.0,1.0547579298831387
경기도,2022,11,2983.0,2773.0,5756.0,1.0757302560403894
경기도,2022,12,2600.0,2456.0,5056.0,1.0586319218241043
경기도,2023,01,3535.0,3416.0,6951.0,1.0348360655737705
경기도,2023,02,3133.0,2860.0,5993.0,1.0954545454545455
경기도,2023,03,3216.0,3109.0,6325.0,1.0344162110003217
경기도,2023,04,2878.0,2774.0,5652.0,1.037490987743331
경기도,2023,05,2932.0,2759.0,5691.0,1.0627038782167453
경기도,2023,06,2904.0,2683.0,5587.0,1.082370480805069
경기도,2023,07,2954.0,2757.0,5711.0,1.0714544795067102
경기도,2023,08,2928.0,2769.0,5697.0,1.057421451787649
경기도,2023,09,2851.0,2758.0,5609.0,1.0337200870195795
경기도,2023,10,2781.0,2706.0,5487.0,1.0277161862527717
경기도,2023,11,2739.0,2516.0,5255.0,1.0886327503974562
경기도,2023,12,2503.0,2356.0,4859.0,1.0623938879456707
경기도,2024,01,3222.0,3121.0,6343.0,1.0323614226209548
경기도,2024,02,2928.0,2765.0,5693.0,1.0589511754068717
경기도,2024,03,2955.0,2888.0,5843.0,1.0231994459833795
경기도,2024,04,2924.0,2829.0,5753.0,1.0335807705903146
경기도,2024,05,3027.0,2784.0,5811.0,1.0872844827586208
경기도,2024,06,2710.0,2672.0,5382.0,1.0142215568862276
경기도,2024,07,3223.0,2991.0,6214.0,1.077566031427616
경기도,2024,08,3051.0,2904.0,5955.0,1.0506198347107438
경기도,2024,09,3183.0,3043.0,6226.0,1.0460072297075256
경기도,2024,10,3352.0,3162.0,6514.0,1.060088551549652
경기도,2024,11,3026.0,2930.0,5956.0,1.0327645051194538
경기도,2024,12,2863.0,2732.0,5595.0,1.0479502196193264
경상남도,1997,01,2171.0,1849.0,4020.0,1.1741481882098432
경상남도,1997,02,2003.0,1793.0,3796.0,1.117122141662019
경상남도,1997,03,2122.0,1899.0,4021.0,1.1174302264349658
경상남도,1997,04,2002.0,1798.0,3800.0,1.1134593993325919
경상남도,1997,05,1978.0,1738.0,3716.0,1.1380897583429228
경상남도,1997,06,1705.0,1604.0,3309.0,1.0629675810473815
경상남도,1997,07,1792.0,1529.0,3321.0,1.172007848266841
경상남도,1997,08,1804.0,1597.0,3401.0,1.1296180338134
경상남도,1997,09,1914.0,1728.0,3642.0,1.1076388888888888
경상남도,1997,10,1984.0,1830.0,3814.0,1.0841530054644808
경상남도,1997,11,1916.0,1650.0,3566.0,1.1612121212121211
경상남도,1997,12,1904.0,1828.0,3732.0,1.0415754923413567
경상남도,1998,01,2052.0,1794.0,3846.0,1.1438127090301002
경상남도,1998,02,1922.0,1755.0,3677.0,1.0951566951566951
경상남도,1998,03,2154.0,1904.0,4058.0,1.1313025210084033
경상남도,1998,04,1977.0,1695.0,3672.0,1.1663716814159293
경상남도,1998,05,1804.0,1614.0,3418.0,1.117719950433705
경상남도,1998,06,1757.0,1598.0,3355.0,1.099499374217772
경상남도,1998,07,1738.0,1495.0,3233.0,1.162541806020067
경상남도,1998,08,1713.0,1529.0,3242.0,1.1203400915631132
경상남도,1998,09,1869.0,1664.0,3533.0,1.1231971153846154
경상남도,1998,10,1824.0,1682.0,3506.0,1.084423305588585
경상남도,1998,11,1771.0,1574.0,3345.0,1.1251588310038119
경상남도,1998,12,1917.0,1625.0,3542.0,1.1796923076923076
경상남도,1999,01,1981.0,1796.0,3777.0,1.1030066815144766
경상남도,1999,02,1845.0,1642.0,3487.0,1.1236297198538368
경상남도,1999,03,2036.0,1824.0,3860.0,1.1162280701754386
경상남도,1999,04,1786.0,1590.0,3376.0,1.1232704402515723
경상남도,1999,05,1708.0,1518.0,3226.0,1.1251646903820818
경상남도,1999,06,1637.0,1452.0,3089.0,1.1274104683195592
경상남도,1999,07,1737.0,1491.0,3228.0,1.164989939637827
경상남도,1999,08,1718.0,1495.0,3213.0,1.1491638795986623
경상남도,1999,09,1790.0,1645.0,3435.0,1.088145896656535
경상남도,1999,10,1851.0,1719.0,3570.0,1.0767888307155322
경상남도,1999,11,1753.0,1665.0,3418.0,1.052852852852853
경상남도,1999,12,1792.0,1713.0,3505.0,1.0461179217746643
경상남도,2000,01,2084.0,1844.0,3928.0,1.1301518438177873
경상남도,2000,02,1893.0,1719.0,3612.0,1.1012216404886561
경상남도,2000,03,2119.0,1853.0,3972.0,1.1435509983810037
경상남도,2000,04,1948.0,1713.0,3661.0,1.1371862230005838
경상남도,2000,05,1863.0,1653.0,3516.0,1.1270417422867514
경상남도,2000,06,1590.0,1402.0,2992.0,1.1340941512125535
경상남도,2000,07,1620.0,1467.0,3087.0,1.1042944785276074
경상남도,2000,08,1762.0,1502.0,3264.0,1.1731025299600533
경상남도,2000,09,1789.0,1564.0,3353.0,1.14386189258312
경상남도,2000,10,1891.0,1728.0,3619.0,1.0943287037037037
경상남도,2000,11,1776.0,1609.0,3385.0,1.1037911746426352
경상남도,2000,12,1749.0,1542.0,3291.0,1.1342412451361867
경상남도,2001,01,1843.0,1660.0,3503.0,1.1102409638554216
경상남도,2001,02,1734.0,1563.0,3297.0,1.109404990403071
경상남도,2001,03,1868.0,1693.0,3561.0,1.1033668044890728
